,index,id,uid,pov,game,rank,memo,tourokubi,sage,modified,id.1,gamename,furigana,sellday,brandname,median,stdev,creater,kansouurl,checked,hanbaisuu,average2,median2,count2,comike,shoukai,model,checked2,erogame,galge,elfics,banner_url,admin_checked,max2,min2,gyutto_enc,gyutto_id,dmm,dmm_genre,dmm_genre_2,erogametokuten,total_play_time_median,time_before_understanding_fun_median,dlsite_id,dlsite_domain,the_number_of_uid_which_input_pov,the_number_of_uid_which_input_play,total_pov_enrollment_of_a,total_pov_enrollment_of_b,total_pov_enrollment_of_c,trial_url,trial_h,http_response_code,okazu,axis_of_soft_or_hard,trial_url_update_time,genre,twitter,erogetrailers,tourokubi.1,digiket,dmm_sample_image_count,dlsite_sample_image_count,gyutto_sample_image_count,digiket_sample_image_count,twitter_search,tgfrontier,gamemeter,twitter_data_widget_id,twitter_data_widget_id_before,twitter_data_widget_id_official,masterup,masterup_tourokubi,steam,dlsite_rental,dmm_subsc,surugaya_1,surugaya_2,surugaya_1_back_image,surugaya_2_back_image,count_all,playrack,vndb,moepedia
10,742,135966,geo2,3,5831,A,定期的に遊びたくなってくる作りをしている,2005-06-03 11:33:07.168802+09,f,2012-11-23 21:19:36.68073,5831,MELTY BLOOD メルティブラッド,メルティブラッド,2002-12-28,971,79,12.0,,,t,,76,,223,,http://www.typemoon.org/melt/,PC,t,f,,,,,100,0,,,,,,,250.0,1.0,,,21,298,156,16,9,,,200.0,,,0001-01-01 00:00:00,2D格闘アクション,,9979,,,-1,-1,-1,-1,,0,,,,,,,,f,,186035075,186002572,f,f,341,1429,,0
11,675,139711,Angel smyle,3,5205,A,,2005-06-18 22:34:02.97841+09,f,2012-11-23 21:19:36.68073,5205,東方紅魔郷 ～the Embodiment of Scarlet Devil.,トウホウコウマキョウ,2002-08-11,997,80,12.0,,,t,,78,,200,,http://www16.big.or.jp/%7Ezun/html/th06.html,PC,f,f,,,,,100,20,,,,,,,68.0,1.0,,,39,278,154,34,19,http://www16.big.or.jp/~zun/html/th06.html,f,200.0,,,2010-11-17 21:13:26.870337,,,0,,,-1,-1,-1,-1,,0,,,,,,,,f,,186002644,186043410,f,f,312,13789,,0
12,676,139713,Angel smyle,3,5204,A,,2005-06-18 22:34:02.984999+09,f,2012-11-23 21:19:36.68073,5204,東方妖々夢 ～Perfect Cherry Blossom.,トウホウヨウヨウム,2003-08-15,997,83,11.0,,,t,,82,,206,,http://www16.big.or.jp/%7Ezun/html/th07.html,PC,f,f,,,,,100,40,,,,,,,50.0,1.0,,,37,273,143,32,5,http://www16.big.or.jp/~zun/html/th07_update.html,f,200.0,,,2010-11-17 21:13:43.348538,,,0,,,-1,-1,-1,-1,,0,,,,,,,,f,,186002645,0,f,f,311,1342,,0
13,677,139717,Angel smyle,3,5843,A,,2005-06-18 22:34:03.051429+09,f,2012-11-23 21:19:36.68073,5843,BALDR FORCE EXE,バルドフォースエグゼ,2005-04-07,827,87,10.0,,,t,,86,,85,,http://www.web-giga.com/baldrforce/bf_top.htm,PS2,f,f,,,,,100,50,,,,,,,50.0,1.0,,,23,103,207,39,9,,,200.0,,,0001-01-01 00:00:00,アクションADV,,807,,,-1,-1,-1,-1,,0,,,,,,,,f,,144002576,144003504,f,f,110,0,v221,0
14,666,140737,shiryus,3,3374,A,音ゲーとしても十分楽しめます。,2005-06-21 12:37:39.168707+09,f,2012-11-23 21:19:36.68073,3374,シンフォニック=レイン,シンフォニックレイン,2004-03-26,442,89,11.0,,,t,,87,,588,44021.0,https://www.kogado.com/sw/contents/kuroneko/sr/,PC,,f,,,,,100,20,,,,,,,25.0,5.0,VJ011519,soft,173,634,1286,279,86,,,200.0,,,0001-01-01 00:00:00,ミュージックアドベンチャー,,2983,,,-1,12,-1,-1,,0,,,,,,,629650.0,f,,145010497,145010897,f,f,755,16225,v38,0
15,687,169991,pdx,3,3374,A,,2005-10-31 19:59:17.80171+09,f,2012-11-23 21:19:36.68073,3374,シンフォニック=レイン,シンフォニックレイン,2004-03-26,442,89,11.0,,,t,,87,,588,44021.0,https://www.kogado.com/sw/contents/kuroneko/sr/,PC,,f,,,,,100,20,,,,,,,25.0,5.0,VJ011519,soft,173,634,1286,279,86,,,200.0,,,0001-01-01 00:00:00,ミュージックアドベンチャー,,2983,,,-1,12,-1,-1,,0,,,,,,,629650.0,f,,145010497,145010897,f,f,755,16225,v38,0
16,689,174731,TUMUDAKE,3,5059,C,ゲームは面白いが、エロでないので”Ｃ”ということで,2005-11-20 10:50:52.095019+09,f,2012-11-23 21:19:36.68073,5059,蒼い海のトリスティア ～発明工房奮闘記～,アオイウミノトリスティアハツメイコウボウフントウキ,2002-07-20,442,74,13.0,,,t,,72,,147,15043.0,https://www.kogado.com/html/kuma/aut/index.htm,PC,f,f,,,,,95,21,,100515.0,,,,,25.0,,VJ006746,soft,24,171,79,36,7,,,200.0,,,0001-01-01 00:00:00,街発展アドベンチャーゲーム,,2976,,,-1,6,8,-1,,0,,,,,,,,f,,145006698,145009093,f,f,205,5972,v799,0
17,691,182054,kimio,3,5059,B,,2005-12-25 12:01:41.04683+09,f,2012-11-23 21:19:36.68073,5059,蒼い海のトリスティア ～発明工房奮闘記～,アオイウミノトリスティアハツメイコウボウフントウキ,2002-07-20,442,74,13.0,,,t,,72,,147,15043.0,https://www.kogado.com/html/kuma/aut/index.htm,PC,f,f,,,,,95,21,,100515.0,,,,,25.0,,VJ006746,soft,24,171,79,36,7,,,200.0,,,0001-01-01 00:00:00,街発展アドベンチャーゲーム,,2976,,,-1,6,8,-1,,0,,,,,,,,f,,145006698,145009093,f,f,205,5972,v799,0
18,685,182061,kimio,3,5005,B,,2005-12-25 12:06:49.565159+09,f,2012-11-23 21:19:36.68073,5005,蒼い空のネオスフィア,アオイソラノネオスフィア,2005-03-25,442,76,13.0,,,t,,75,,107,149521.0,https://www.kogado.com/html/kuma/neo/,PC,t,f,,,,,99,20,,100517.0,,,,,40.0,,VJ006744,soft,16,124,53,34,3,,,200.0,,,0001-01-01 00:00:00,街発展アドベンチャーゲーム,,2987,,,-1,9,8,-1,,0,,,,,,,,f,,145012719,145017030,f,f,155,17168,v1300,0
19,694,184179,rnqjatm,3,6087,A,,2006-01-01 01:24:03.9439+09,f,2012-11-23 21:19:36.68073,6087,シンフォニック=レイン 愛蔵版,シンフォニックレインアイゾウバン,2005-06-24,442,90,11.0,,,t,,88,,571,179621.0,https://www.kogado.com/sw/contents/kuroneko/sraz/index.htm,PC,t,f,,,,,100,0,,,,,,,27.0,5.0,VJ011519,soft,189,627,1926,262,58,,,200.0,,,0001-01-01 00:00:00,ミュージックアドベンチャー,,0,,,-1,12,-1,-1,,0,,,,,,,629650.0,f,,145013058,145017029,f,f,754,19464,v38,0
20,696,187531,Lycoris,3,3374,A,,2006-01-09 18:12:56.517437+09,f,2012-11-23 21:19:36.68073,3374,シンフォニック=レイン,シンフォニックレイン,2004-03-26,442,89,11.0,,,t,,87,,588,44021.0,https://www.kogado.com/sw/contents/kuroneko/sr/,PC,,f,,,,,100,20,,,,,,,25.0,5.0,VJ011519,soft,173,634,1286,279,86,,,200.0,,,0001-01-01 00:00:00,ミュージックアドベンチャー,,2983,,,-1,12,-1,-1,,0,,,,,,,629650.0,f,,145010497,145010897,f,f,755,16225,v38,0
21,697,187532,Lycoris,3,6087,A,,2006-01-09 18:12:56.550659+09,f,2012-11-23 21:19:36.68073,6087,シンフォニック=レイン 愛蔵版,シンフォニックレインアイゾウバン,2005-06-24,442,90,11.0,,,t,,88,,571,179621.0,https://www.kogado.com/sw/contents/kuroneko/sraz/index.htm,PC,t,f,,,,,100,0,,,,,,,27.0,5.0,VJ011519,soft,189,627,1926,262,58,,,200.0,,,0001-01-01 00:00:00,ミュージックアドベンチャー,,0,,,-1,12,-1,-1,,0,,,,,,,629650.0,f,,145013058,145017029,f,f,754,19464,v38,0
22,679,188964,kou,3,5204,A,Easyをクリアするまでに時間がかかり、Normal、Hardにはさらに時間がかかる。Ex、Phは１ステージのみなので暇潰しに最適。,2006-01-14 16:12:40.063417+09,f,2012-11-23 21:19:36.68073,5204,東方妖々夢 ～Perfect Cherry Blossom.,トウホウヨウヨウム,2003-08-15,997,83,11.0,,,t,,82,,206,,http://www16.big.or.jp/%7Ezun/html/th07.html,PC,f,f,,,,,100,40,,,,,,,50.0,1.0,,,37,273,143,32,5,http://www16.big.or.jp/~zun/html/th07_update.html,f,200.0,,,2010-11-17 21:13:43.348538,,,0,,,-1,-1,-1,-1,,0,,,,,,,,f,,186002645,0,f,f,311,1342,,0
23,681,189248,meke,3,5207,A,,2006-01-15 15:07:39.021984+09,f,2012-11-23 21:19:36.68073,5207,東方永夜抄 ～Imperishable Night.,トウホウエイヤショウ,2004-08-15,997,84,10.0,,,t,,82,,190,,http://www16.big.or.jp/%7Ezun/html/th08top.html,PC,f,f,,,,,100,50,,,,,,,45.0,,,,39,267,138,39,6,http://www16.big.or.jp/~zun/html/th08dl.html,f,200.0,,,2010-11-17 21:13:47.091056,,,0,,,-1,-1,-1,-1,,0,,,,,,,,f,,186014554,186006476,f,f,301,21230,,0
24,682,189249,meke,3,5191,A,,2006-01-15 15:07:39.069962+09,f,2012-11-23 21:19:36.68073,5191,東方花映塚 ～Phantasmagoria of Flower View.,トウホウカエイヅカ,2005-08-14,997,75,10.0,,,t,,75,,141,,http://www16.big.or.jp/~zun/html/th09top.html,PC,t,f,,,,,100,50,,,,,,,11.0,1.0,,,21,205,56,15,3,http://www16.big.or.jp/~zun/html/th09dl.html,f,200.0,,,2010-11-17 21:14:03.359728,,,0,,,-1,-1,-1,-1,,0,,,,,,,,f,,186008474,0,f,f,247,5988,,0
25,702,191115,hajihaji,3,7393,A,キャラが多彩でやり込むととまらない。,2006-01-19 17:30:02.547085+09,f,2012-11-23 21:19:36.68073,7393,Eternal Fighter ZERO,エターナルファイターゼロ,2000-08-11,1774,83,13.0,,,t,,81,,46,,http://www.tasofro.net/efz/index.html,PC,f,f,,,,,100,30,,,,,,,,,,,10,68,38,1,1,,,200.0,,,0001-01-01 00:00:00,,,0,,,-1,-1,-1,-1,,0,,,,,,,,f,,186003758,186002510,f,f,75,11465,,0
26,690,193471,torii,3,7393,A,,2006-01-25 19:57:01.322165+09,f,2012-11-23 21:19:36.68073,7393,Eternal Fighter ZERO,エターナルファイターゼロ,2000-08-11,1774,83,13.0,,,t,,81,,46,,http://www.tasofro.net/efz/index.html,PC,f,f,,,,,100,30,,,,,,,,,,,10,68,38,1,1,,,200.0,,,0001-01-01 00:00:00,,,0,,,-1,-1,-1,-1,,0,,,,,,,,f,,186003758,186002510,f,f,75,11465,,0
27,705,194232,twilight,3,6087,B,,2006-01-26 22:32:29.876523+09,f,2012-11-23 21:19:36.68073,6087,シンフォニック=レイン 愛蔵版,シンフォニックレインアイゾウバン,2005-06-24,442,90,11.0,,,t,,88,,571,179621.0,https://www.kogado.com/sw/contents/kuroneko/sraz/index.htm,PC,t,f,,,,,100,0,,,,,,,27.0,5.0,VJ011519,soft,189,627,1926,262,58,,,200.0,,,0001-01-01 00:00:00,ミュージックアドベンチャー,,0,,,-1,12,-1,-1,,0,,,,,,,629650.0,f,,145013058,145017029,f,f,754,19464,v38,0
28,711,194542,relayer,3,5950,B,,2006-01-27 07:32:35.094315+09,f,2012-11-23 21:19:36.68073,5950,MELTY BLOOD Re・ACT,メルティブラッドリアクト,2004-05-30,971,80,9.0,,,t,,79,,184,,,PC,f,f,,,,,100,49,,,,,,,18.0,1.0,,,20,258,107,11,2,,,200.0,,,0001-01-01 00:00:00,2D格闘アクション,,0,,,-1,-1,-1,-1,,0,,,,,,,,f,,186004723,0,f,f,288,11319,,0
29,710,194543,relayer,3,5831,B,,2006-01-27 07:32:35.109427+09,f,2012-11-23 21:19:36.68073,5831,MELTY BLOOD メルティブラッド,メルティブラッド,2002-12-28,971,79,12.0,,,t,,76,,223,,http://www.typemoon.org/melt/,PC,t,f,,,,,100,0,,,,,,,250.0,1.0,,,21,298,156,16,9,,,200.0,,,0001-01-01 00:00:00,2D格闘アクション,,9979,,,-1,-1,-1,-1,,0,,,,,,,,f,,186035075,186002572,f,f,341,1429,,0
30,707,197992,alfine,3,6087,A,ミュージックパートで半永久的にプレイ。,2006-02-04 02:09:07.187203+09,f,2012-11-23 21:19:36.68073,6087,シンフォニック=レイン 愛蔵版,シンフォニックレインアイゾウバン,2005-06-24,442,90,11.0,,,t,,88,,571,179621.0,https://www.kogado.com/sw/contents/kuroneko/sraz/index.htm,PC,t,f,,,,,100,0,,,,,,,27.0,5.0,VJ011519,soft,189,627,1926,262,58,,,200.0,,,0001-01-01 00:00:00,ミュージックアドベンチャー,,0,,,-1,12,-1,-1,,0,,,,,,,629650.0,f,,145013058,145017029,f,f,754,19464,v38,0
31,708,199978,tom,3,3374,A,,2006-02-06 21:09:55.766833+09,f,2012-11-23 21:19:36.68073,3374,シンフォニック=レイン,シンフォニックレイン,2004-03-26,442,89,11.0,,,t,,87,,588,44021.0,https://www.kogado.com/sw/contents/kuroneko/sr/,PC,,f,,,,,100,20,,,,,,,25.0,5.0,VJ011519,soft,173,634,1286,279,86,,,200.0,,,0001-01-01 00:00:00,ミュージックアドベンチャー,,2983,,,-1,12,-1,-1,,0,,,,,,,629650.0,f,,145010497,145010897,f,f,755,16225,v38,0
32,709,203664,ff,3,5204,A,,2006-02-14 22:44:04.472766+09,f,2012-11-23 21:19:36.68073,5204,東方妖々夢 ～Perfect Cherry Blossom.,トウホウヨウヨウム,2003-08-15,997,83,11.0,,,t,,82,,206,,http://www16.big.or.jp/%7Ezun/html/th07.html,PC,f,f,,,,,100,40,,,,,,,50.0,1.0,,,37,273,143,32,5,http://www16.big.or.jp/~zun/html/th07_update.html,f,200.0,,,2010-11-17 21:13:43.348538,,,0,,,-1,-1,-1,-1,,0,,,,,,,,f,,186002645,0,f,f,311,1342,,0
33,712,206057,chuntao,3,6644,A,アイテム集め＆1戦闘ごと評価あるのも楽しい,2006-02-20 07:58:17.509426+09,f,2012-11-23 21:19:36.68073,6644,アルトネリコ 世界の終わりで詩い続ける少女,アルトネリコセカイノオワリデウタイツヅケルショウジョ,2006-01-26,771,80,11.0,,,t,,77,,113,,http://www.salburg.com/lineup/index.htm,PS2,t,f,,,,,100,30,,,,,,,46.0,1.0,,,26,147,146,39,9,,,200.0,,,0001-01-01 00:00:00,ムスメ調合RPG,,0,,,-1,-1,-1,-1,,0,,,,,,,,f,,144003237,144004000,f,f,175,0,v700,0
34,713,206064,aoe,3,6644,A,,2006-02-20 09:00:05.876438+09,f,2012-11-23 21:19:36.68073,6644,アルトネリコ 世界の終わりで詩い続ける少女,アルトネリコセカイノオワリデウタイツヅケルショウジョ,2006-01-26,771,80,11.0,,,t,,77,,113,,http://www.salburg.com/lineup/index.htm,PS2,t,f,,,,,100,30,,,,,,,46.0,1.0,,,26,147,146,39,9,,,200.0,,,0001-01-01 00:00:00,ムスメ調合RPG,,0,,,-1,-1,-1,-1,,0,,,,,,,,f,,144003237,144004000,f,f,175,0,v700,0
35,714,209449,einhander,3,6644,A,,2006-02-26 12:49:33.213345+09,f,2012-11-23 21:19:36.68073,6644,アルトネリコ 世界の終わりで詩い続ける少女,アルトネリコセカイノオワリデウタイツヅケルショウジョ,2006-01-26,771,80,11.0,,,t,,77,,113,,http://www.salburg.com/lineup/index.htm,PS2,t,f,,,,,100,30,,,,,,,46.0,1.0,,,26,147,146,39,9,,,200.0,,,0001-01-01 00:00:00,ムスメ調合RPG,,0,,,-1,-1,-1,-1,,0,,,,,,,,f,,144003237,144004000,f,f,175,0,v700,0
36,718,214662,mymuctan,3,6087,B,鬱に耐えられなければきついと想います。,2006-03-04 10:46:19.571901+09,f,2012-11-23 21:19:36.68073,6087,シンフォニック=レイン 愛蔵版,シンフォニックレインアイゾウバン,2005-06-24,442,90,11.0,,,t,,88,,571,179621.0,https://www.kogado.com/sw/contents/kuroneko/sraz/index.htm,PC,t,f,,,,,100,0,,,,,,,27.0,5.0,VJ011519,soft,189,627,1926,262,58,,,200.0,,,0001-01-01 00:00:00,ミュージックアドベンチャー,,0,,,-1,12,-1,-1,,0,,,,,,,629650.0,f,,145013058,145017029,f,f,754,19464,v38,0
37,719,217255,phantomh,3,5059,A,,2006-03-07 14:40:44.53562+09,f,2012-11-23 21:19:36.68073,5059,蒼い海のトリスティア ～発明工房奮闘記～,アオイウミノトリスティアハツメイコウボウフントウキ,2002-07-20,442,74,13.0,,,t,,72,,147,15043.0,https://www.kogado.com/html/kuma/aut/index.htm,PC,f,f,,,,,95,21,,100515.0,,,,,25.0,,VJ006746,soft,24,171,79,36,7,,,200.0,,,0001-01-01 00:00:00,街発展アドベンチャーゲーム,,2976,,,-1,6,8,-1,,0,,,,,,,,f,,145006698,145009093,f,f,205,5972,v799,0
38,296,224193,1motsu,3,5950,A,,2006-03-19 19:58:36.28376+09,f,2012-11-23 21:19:36.68073,5950,MELTY BLOOD Re・ACT,メルティブラッドリアクト,2004-05-30,971,80,9.0,,,t,,79,,184,,,PC,f,f,,,,,100,49,,,,,,,18.0,1.0,,,20,258,107,11,2,,,200.0,,,0001-01-01 00:00:00,2D格闘アクション,,0,,,-1,-1,-1,-1,,0,,,,,,,,f,,186004723,0,f,f,288,11319,,0
39,724,224194,1motsu,3,5831,A,,2006-03-19 19:59:22.171229+09,f,2012-11-23 21:19:36.68073,5831,MELTY BLOOD メルティブラッド,メルティブラッド,2002-12-28,971,79,12.0,,,t,,76,,223,,http://www.typemoon.org/melt/,PC,t,f,,,,,100,0,,,,,,,250.0,1.0,,,21,298,156,16,9,,,200.0,,,0001-01-01 00:00:00,2D格闘アクション,,9979,,,-1,-1,-1,-1,,0,,,,,,,,f,,186035075,186002572,f,f,341,1429,,0
40,716,225612,misty-rain,3,6087,A,,2006-03-23 13:26:24.976024+09,f,2012-11-23 21:19:36.68073,6087,シンフォニック=レイン 愛蔵版,シンフォニックレインアイゾウバン,2005-06-24,442,90,11.0,,,t,,88,,571,179621.0,https://www.kogado.com/sw/contents/kuroneko/sraz/index.htm,PC,t,f,,,,,100,0,,,,,,,27.0,5.0,VJ011519,soft,189,627,1926,262,58,,,200.0,,,0001-01-01 00:00:00,ミュージックアドベンチャー,,0,,,-1,12,-1,-1,,0,,,,,,,629650.0,f,,145013058,145017029,f,f,754,19464,v38,0
41,725,228470,Lafroyg,3,5831,A,,2006-03-28 02:56:11.205872+09,f,2012-11-23 21:19:36.68073,5831,MELTY BLOOD メルティブラッド,メルティブラッド,2002-12-28,971,79,12.0,,,t,,76,,223,,http://www.typemoon.org/melt/,PC,t,f,,,,,100,0,,,,,,,250.0,1.0,,,21,298,156,16,9,,,200.0,,,0001-01-01 00:00:00,2D格闘アクション,,9979,,,-1,-1,-1,-1,,0,,,,,,,,f,,186035075,186002572,f,f,341,1429,,0
42,726,228785,kkcgj218,3,6644,B,,2006-03-28 21:49:16.716628+09,f,2012-11-23 21:19:36.68073,6644,アルトネリコ 世界の終わりで詩い続ける少女,アルトネリコセカイノオワリデウタイツヅケルショウジョ,2006-01-26,771,80,11.0,,,t,,77,,113,,http://www.salburg.com/lineup/index.htm,PS2,t,f,,,,,100,30,,,,,,,46.0,1.0,,,26,147,146,39,9,,,200.0,,,0001-01-01 00:00:00,ムスメ調合RPG,,0,,,-1,-1,-1,-1,,0,,,,,,,,f,,144003237,144004000,f,f,175,0,v700,0
43,731,238350,Mellow,3,5059,B,作業プレイになっちゃいますけど。,2006-04-15 17:25:57.043837+09,f,2012-11-23 21:19:36.68073,5059,蒼い海のトリスティア ～発明工房奮闘記～,アオイウミノトリスティアハツメイコウボウフントウキ,2002-07-20,442,74,13.0,,,t,,72,,147,15043.0,https://www.kogado.com/html/kuma/aut/index.htm,PC,f,f,,,,,95,21,,100515.0,,,,,25.0,,VJ006746,soft,24,171,79,36,7,,,200.0,,,0001-01-01 00:00:00,街発展アドベンチャーゲーム,,2976,,,-1,6,8,-1,,0,,,,,,,,f,,145006698,145009093,f,f,205,5972,v799,0
44,720,238371,Mellow,3,5005,A,前作より快適。,2006-04-15 17:27:46.528579+09,f,2012-11-23 21:19:36.68073,5005,蒼い空のネオスフィア,アオイソラノネオスフィア,2005-03-25,442,76,13.0,,,t,,75,,107,149521.0,https://www.kogado.com/html/kuma/neo/,PC,t,f,,,,,99,20,,100517.0,,,,,40.0,,VJ006744,soft,16,124,53,34,3,,,200.0,,,0001-01-01 00:00:00,街発展アドベンチャーゲーム,,2987,,,-1,9,8,-1,,0,,,,,,,,f,,145012719,145017030,f,f,155,17168,v1300,0
45,732,239347,singingfish,3,3374,B,,2006-04-17 17:23:09.271105+09,f,2012-11-23 21:19:36.68073,3374,シンフォニック=レイン,シンフォニックレイン,2004-03-26,442,89,11.0,,,t,,87,,588,44021.0,https://www.kogado.com/sw/contents/kuroneko/sr/,PC,,f,,,,,100,20,,,,,,,25.0,5.0,VJ011519,soft,173,634,1286,279,86,,,200.0,,,0001-01-01 00:00:00,ミュージックアドベンチャー,,2983,,,-1,12,-1,-1,,0,,,,,,,629650.0,f,,145010497,145010897,f,f,755,16225,v38,0
